date,num_ech,num_ech_dnssec,pct_ech_dnssec,num_ech_cf_only,num_ech_non_cloudflare,num_ech_ns_mixed,num_ech_ns_unknown,ech_ns_all_cloudflare,ech_ns_non_cf_providers,num_httpsrr
2025-04-28,138682,9380,6.763675170534028,651,16,0,138015,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;selzy.com,353613
2025-04-29,138944,9373,6.745883233532934,654,17,0,138273,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;krystal.uk;registrar.eu;selzy.com,354165
2025-04-30,139158,9388,6.746288391612413,654,16,0,138488,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;selzy.com,354180
2025-05-01,144496,9317,6.447929354445797,646,16,0,143834,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;selzy.com,361668
2025-05-02,144599,9310,6.438495425279567,649,16,0,143934,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;selzy.com,362170
2025-05-03,144070,9325,6.4725480669119175,648,16,0,143406,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;selzy.com,361293
2025-05-04,144286,9339,6.472561440472395,649,17,0,143620,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361372
2025-05-05,144490,9361,6.478649041456157,652,17,0,143821,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361691
2025-05-06,144072,9372,6.505080792936865,649,17,0,143406,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361256
2025-05-07,144043,9391,6.519580958463791,649,17,0,143377,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361221
2025-05-08,143913,9412,6.5400623988103925,645,17,0,143251,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361207
2025-05-09,143950,9410,6.53699201111497,647,17,0,143286,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361761
2025-05-10,144105,9415,6.533430484716006,645,17,0,143443,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361976
2025-05-11,144248,9433,6.539432089179746,643,17,0,143588,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,362451
2025-05-12,144440,9459,6.548739961229575,645,17,0,143778,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,362645
2025-05-13,144628,9468,6.5464502032801395,669,17,0,143942,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,363402
2025-05-14,144960,9493,6.548703090507726,678,17,0,144265,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,364051
2025-05-15,145416,9484,6.521978324255928,676,17,0,144723,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,364737
2025-05-16,145694,9467,6.497865389103189,679,17,0,144998,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,365482
2025-05-17,145990,9469,6.486060689088294,676,17,0,145297,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,366228
2025-05-18,146346,9496,6.488732182635672,680,18,0,145648,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,366891
2025-05-19,146795,9500,6.471610068462823,680,18,0,146097,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,367682
2025-05-20,146875,9500,6.468085106382978,684,18,0,146173,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,367819
2025-05-21,142771,9567,6.700940667222335,717,19,0,142035,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361566
2025-05-22,141951,9583,6.750921092489662,669,19,0,141263,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,360522
2025-05-23,142064,9602,6.75892555467958,656,19,0,141389,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,360642
2025-05-24,142139,9588,6.745509677147019,656,19,0,141464,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,360924
2025-05-25,142212,9592,6.744859786797177,660,19,0,141533,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,361239
2025-05-26,142252,9598,6.747181058965779,665,18,0,141569,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;salla.cloud;selzy.com,361969
2025-05-27,141197,9593,6.794053698024746,684,19,0,140494,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,362774
2025-05-28,141183,9593,6.79472741052393,672,19,0,140492,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,362435
2025-05-29,141179,9601,6.800586489492064,673,19,0,140487,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,362646
2025-05-30,142518,9590,6.728974585666372,675,19,0,141824,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,363766
2025-05-31,142529,9593,6.730560096541756,676,19,0,141834,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,363963
2025-06-01,141125,9609,6.808857395925598,672,19,0,140434,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,363123
2025-06-02,142480,9607,6.742700729927008,676,19,0,141785,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,364367
2025-06-03,142164,9604,6.7555780647702655,679,20,0,141465,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar-servers.com;registrar.eu;salla.cloud;selzy.com,364372
2025-06-04,142119,9596,6.75208803889698,675,21,0,141423,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;jagoanhosting.com;registrar.eu;salla.cloud;selzy.com,365300
2025-06-05,142098,9595,6.75238215879182,675,22,0,141401,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar-servers.com;registrar.eu;salla.cloud;selzy.com;spaceship.net,365434
2025-06-06,142298,9529,6.6965101406906635,671,22,0,141605,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,366446
2025-06-07,142264,9528,6.697407636506776,671,22,0,141571,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,366534
2025-06-08,142293,9532,6.698853773551757,670,22,0,141601,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,366488
2025-06-09,145354,9410,6.473850048846265,657,22,0,144675,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,371954
2025-06-10,144563,9372,6.482986656336684,811,22,0,143730,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,374013
2025-06-11,144376,9353,6.478223527456087,813,22,0,143541,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,375635
2025-06-12,144661,9333,6.451635202300551,807,22,0,143832,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com;spaceship.net,375912
2025-06-13,144609,9310,6.438050190513731,783,21,0,143805,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,376138
2025-06-14,144722,9324,6.442697032932104,767,21,0,143934,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,376398
2025-06-15,144966,9331,6.436681704675578,767,21,0,144178,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,376800
2025-06-18,139859,9342,6.679584438613174,768,21,0,139070,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,375101
2025-06-19,139799,9323,6.668860292276769,768,21,0,139010,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,377173
2025-06-20,139799,9325,6.670290917674661,761,21,0,139017,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com;spaceship.net,378281
2025-06-21,139949,9334,6.669572487120308,761,20,0,139168,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;salla.cloud;selzy.com,376520
2025-06-22,139934,9349,6.68100676032987,764,21,0,139149,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,377693
2025-06-23,139210,9380,6.738021693843834,783,22,0,138405,False,bunny.net;dns-parking.com;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,376342
2025-06-24,137823,9381,6.806556235171198,774,21,0,137028,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374779
2025-06-25,138027,9402,6.811710752244126,772,23,0,137232,False,bunny.net;dns-parking.com;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374691
2025-06-26,138244,9409,6.806081999942132,775,22,0,137447,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374141
2025-06-27,139144,9410,6.7627781291324105,778,21,0,138345,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374521
2025-06-28,138572,9418,6.79646681869353,782,22,0,137768,False,bunny.net;dns-parking.com;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374499
2025-06-29,138429,9407,6.795541396672662,793,21,0,137615,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,374776
2025-06-30,138346,9384,6.782993364463014,801,22,0,137523,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,375155
2025-07-01,138675,9387,6.769064359113034,795,21,0,137859,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;reg.ru;registrar.eu;salla.cloud;selzy.com,375248
2025-07-02,138673,9388,6.769883106300433,808,21,0,137844,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;hostiran.net;reg.ru;registrar.eu;salla.cloud;selzy.com,374683
2025-07-03,144560,9250,6.398727172108468,784,19,0,143757,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,384210
2025-07-04,145079,9258,6.381350850226427,785,18,0,144276,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,385288
2025-07-05,145047,9259,6.3834481237116245,785,19,0,144243,False,bunny.net;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,385728
2025-07-06,143905,9246,6.42507209617456,780,18,0,143107,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,385414
2025-07-07,143662,9233,6.426890896688059,781,18,0,142863,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,385326
2025-07-08,143669,9230,6.42448962545852,779,19,0,142871,False,co.id;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,385790
2025-07-09,143608,9231,6.4279148793939065,765,19,0,142824,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;premiercloudsrv.com;registrar.eu;salla.cloud;selzy.com,385887
2025-07-10,143798,9244,6.428462148291353,762,18,0,143018,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,387632
2025-07-11,143874,9242,6.423676272293813,764,19,0,143091,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;n0c.com;registrar.eu;salla.cloud;selzy.com,387460
2025-07-12,144048,9250,6.4214706209041434,762,18,0,143268,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,387914
2025-07-13,144369,9250,6.407192679868946,765,18,0,143586,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,388621
2025-07-14,143686,9260,6.4446083821666695,777,18,0,142891,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,387730
2025-07-22,135822,9425,6.93922928538823,754,18,0,135050,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud;selzy.com,378554
2025-07-23,136004,9436,6.938031234375459,756,19,0,135229,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;inhostedns.com;inhostedns.net;inhostedns.org;registrar.eu;salla.cloud;selzy.com,379255
2025-07-24,137141,9418,6.867384662500638,748,17,0,136376,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,379191
2025-07-25,137331,9436,6.870990526538072,751,18,0,136562,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,379403
2025-07-26,137503,9449,6.871850068725774,746,18,0,136739,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,379686
2025-07-27,137603,9487,6.894471777504851,755,18,0,136830,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,379625
2025-07-28,138386,9519,6.878585984131343,768,18,0,137600,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,380547
2025-07-29,139248,9542,6.852522118809606,769,18,0,138461,False,foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,381793
2025-07-30,145648,9461,6.495798088542239,761,19,0,144868,False,domaincontrol.com;foundationdns.com;foundationdns.net;foundationdns.org;gorbe.ninja;hennepinhealthcare.org;registrar.eu;salla.cloud,390434
